tool	url	doi
samsifter	http://pypi.python.org/pypi/SamSifter/	--
r-pack	https://CRAN.R-project.org/package=pack	--
clinod	http://www.compbio.dundee.ac.uk/nod	--
ngshmmalign	https://github.com/cbg-ethz/ngshmmalign	--
r-flashclust	https://CRAN.R-project.org/package=flashClust	--
genologics	https://github.com/scilifelab/genologics	--
r-venn	https://CRAN.R-project.org/package=venn	--
r-rjson	https://CRAN.R-project.org/package=rjson	--
r-params	None	--
r-polynom	None	--
fwdpy	https://github.com/molpopgen/fwdpy	--
r-dendextend	None	--
r-tiff	None	--
r-viridislite	https://github.com/sjmgarnier/viridisLite	--
r-gsubfn	None	--
r-flowr	None	--
r-rgraphics	None	--
pvacseq	https://github.com/griffithlab/pVAC-Seq	--
lace	https://github.com/Oshlack/Lace	--
biofluff	https://github.com/simonvh/fluff	--
plant_tribes_gene_family_aligner	https://github.com/dePamphilis/PlantTribes	--
plant_tribes_kaks_analysis	https://github.com/dePamphilis/PlantTribes	--
plant_tribes_gene_family_integrator	https://github.com/dePamphilis/PlantTribes	--
crisper_recognition_tool	http://www.room220.com/crt/	--
r-minpack.lm	https://CRAN.R-project.org/package=minpack.lm	--
r-misctools	http://www.micEcon.org	--
r-maxlik	http://www.maxLik.org	--
r-microseq	https://CRAN.R-project.org/package=microseq	--
r-htmlwidgets	https://github.com/ramnathv/htmlwidgets	--
r-ks	None	--
fusepy	http://github.com/terencehonles/fusepy	--
json_collect_data_source	https://github.com/fabio-cumbo/galaxy-json-collect-data-source	--
r-rematch2	https://github.com/r-lib/rematch2#readme	--
cmv	https://github.com/eggzilla/cmv	--
indelfixer	https://github.com/cbg-ethz/InDelFixer	--
kraken-ea	https://github.com/ExpressionAnalysis/kraken/tree/v0.10.5-beta-ea.2	--
xdg	https://github.com/srstevenson/xdg	--
xxhash	https://github.com/ifduyue/python-xxhash	--
perl-tie-log4perl	http://metacpan.org/pod/Tie::Log4perl	--
perl-bio-eutilities	https://metacpan.org/release/Bio-EUtilities	--
r-gpseq	https://CRAN.R-project.org/package=GPseq	--
r-mlgt	http://personalpages.manchester.ac.uk/staff/David.Gerrard/	--
r-cnogpro	https://CRAN.R-project.org/package=CNOGpro	--
r-openxlsx	https	--
trawler	https://github.com/Ramialison-Lab-ARMI/Trawler-2.0	--
embassy-phylip	http://emboss.open-bio.org/	--
r-micropan	https://CRAN.R-project.org/package=micropan	--
assembly-stats	https://github.com/sanger-pathogens/assembly-stats	--
domclust	http://mbgd.genome.ad.jp/domclust/	--
perl-gdgraph-histogram	http://metacpan.org/pod/GDGraph-histogram	--
tadarida-c	https://github.com/YvesBas/Tadarida-C	--
mixcr	https://github.com/milaboratory/mixcr	--
daisysuite	https://gitlab.com/eseiler/DaisySuite	--
perl-data-dump	http://metacpan.org/pod/Data::Dump	--
perl-test-trap	http://metacpan.org/pod/Test::Trap	--
r-r2html	https	--
xcftools	https://github.com/j-jorge/xcftools	--
oncofuse	https://github.com/mikessh/oncofuse	--
pyexcelerator	http://sourceforge.net/projects/pyexcelerator/	--
pysvg	http://codeboje.de/pysvg/	--
r-flexmix	https://CRAN.R-project.org/package=flexmix	--
r-diptest	https://CRAN.R-project.org/package=diptest	--
r-reshape	http://had.co.nz/reshape	--
r-e1071	https://cran.r-project.org/web/packages/e1071/index.html	--
r-prabclus	https://cran.r-project.org/web/packages/prabclus/index.html	--
r-kernlab	https://cran.r-project.org/web/packages/kernlab/index.html	--
r-flexclust	https://CRAN.R-project.org/package=flexclust	--
r-trimcluster	https://cran.r-project.org/web/packages/trimcluster/index.html	--
r-fpc	https://CRAN.R-project.org/package=fpc	--
minimock	https://github.com/lowks/minimock/	--
rust-overlaps	https://github.com/jbaaijens/rust-overlaps	--
ecopy	https://github.com/Auerilas/ecopy	--
pyquery	https://github.com/gawel/pyquery	--
helperlibs	https://github.com/kblin/bioinf-helperlibs	--
vdjer	https://github.com/mozack/vdjer	--
behst	https://bitbucket.org/hoffmanlab/behst/overview	--
r-rttf2pt1	https://github.com/wch/Rttf2pt1	--
r-extrafontdb	https://github.com/wch/extrafontdb	--
r-extrafont	https://github.com/wch/extrafont	--
spine	https://github.com/egonozer/Spine	--
secimtools	https://github.com/secimTools/SECIMTools	--
panoct	https://panoct.sourceforge.io/	--
libmuscle	http://darlinglab.org/mauve/	--
odose	https://github.com/ODoSE/odose.nl	--
hera	https://github.com/bioturing/hera	--
r-ggthemes	https://cran.rstudio.com/web/packages/ggthemes/index.html	--
r-downloader	https://cran.rstudio.com/web/packages/downloader/index.html	--
r-matlab	https://cran.rstudio.com/web/packages/matlab/index.html	--
r-km.ci	https://cran.rstudio.com/web/packages/km.ci/index.html	--
r-kmsurv	https://cran.rstudio.com/web/packages/KMsurv/index.html	--
r-exactranktests	https://cran.rstudio.com/web/packages/exactRankTests/index.html	--
embl-api-validator	http://www.ebi.ac.uk/ena/software/flat-file-validator	--
nanosplit	https://github.com/wdecoster/nanosplit	--
je-suite	https://gbcs.embl.de/Je	--
sonlib	https://github.com/benedictpaten/sonLib	--
r-rcpptoml	https://github.com/eddelbuettel/rcpptoml	--
mqc	https://github.com/Biobix/mQC	--
gqt	https://github.com/ryanlayer/gqt	--
singlecell-barcodes	https://github.com/roryk/singlecell-barcodes	--
haystack_bio	https://github.com/pinellolab/haystack_bio	--
shiver	https://github.com/ChrisHIV/shiver	--
mdasim	https://github.com/hzi-bifo/mdasim	--
prosolo	https://github.com/ProSolo/prosolo	--
newick_utils	https://github.com/tjunier/newick_utils	--
phyloflash	https://github.com/HRGV/phyloFlash	--
bpp-core	https://github.com/BioPP/bpp-core	--
bpp-seq	https://github.com/BioPP/bpp-seq	--
bpp-phyl	https://github.com/BioPP/bpp-phyl	--
perl-biox-workflow-command	https://github.com/biosails/BioX-Workflow-Command	--
perl-number-misc	http://metacpan.org/pod/Number::Misc	--
perl-test-toolbox	http://metacpan.org/pod/Test::Toolbox	--
perl-string-util	http://metacpan.org/pod/String::Util	--
perl-json-parse	http://metacpan.org/pod/JSON::Parse	--
irida-linker	https://github.com/phac-nml/irida-linker	--
samsift	https://github.com/karel-brinda/samsift	--
riboseed	https://github.com/nickp60/riboSeed	--
qtip	https://github.com/BenLangmead/qtip	--
mglex	https://github.com/fungs/mglex	--
bcftools-snvphyl-plugin	https://github.com/phac-nml/snvphyl-tools	--
combined-pvalues	https://github.com/brentp/combined-pvalues	--
itsx	http://microbiology.se/software/itsx/	--
connor	https://github.com/umich-brcf-bioinf/Connor	--
chewbbaca	https://github.com/B-UMMI/chewBBACA	--
rmats2sashimiplot	https://github.com/Xinglab/rmats2sashimiplot	--
ig-checkflowtypes	https://github.com/ImmPortDB/ig-checkflowtypes	--
abruijn	https://github.com/fenderglass/Flye	--
breakseq2	http://bioinform.github.io/breakseq2	--
squeakr	https://github.com/splatlab/squeakr	--
perl-digest-md5-file	http://metacpan.org/pod/Digest::MD5::File	--
virema	https://sourceforge.net/projects/virema/	--
perl-pod-usage	http://search.cpan.org/~marekr/Pod-Usage-1.69/	--
perl-term-progressbar	http://metacpan.org/pod/Term::ProgressBar	--
perl-types-standard	http://search.cpan.org/~tobyink/Type-Tiny-1.002001/lib/Types/Standard.pm	--
perl-bio-cigar	https://github.com/MullinsLab/Bio-Cigar	--
bio_hansel	https://github.com/phac-nml/biohansel	--
sis	http://marte.ic.unicamp.br:8747/	--
yanagiba	https://github.com/Adamtaranto/Yanagiba	--
pyquant-ms	https://github.com/pandeylab/pyquant	--
rad_haplotyper	https://github.com/chollenbeck/rad_haplotyper	--
sift4g	http://sift.bii.a-star.edu.sg/sift4g/	--
r-alakazam	http://alakazam.readthedocs.org	--
cyvcf	https://github.com/brentp/cyvcf2	--
ghm	https://www.helmholtz-muenchen.de/en/ige/service/software-download/genehunter-modscore/index.html	--
pyasp	http://pypi.python.org/pypi/pyasp/	--
simwalk2	http://www.genetics.ucla.edu/software/	--
pglite	https://gitlab.com/Oslandia/pglite	--
sparc	https://github.com/yechengxi/Sparc	--
ideas	https://github.com/yuzhang123/IDEAS	--
swiftlink	https://github.com/ajm/swiftlink	--
pypiper	https://github.com/databio/pypiper/	--
edd	http://github.com/CollasLab/edd	--
r-mqtl	https://CRAN.R-project.org/package=mQTL	--
genepender	https://github.com/BioTools-Tek/genepender	--
tadtool	https://github.com/vaquerizaslab/tadtool	--
afplot	https://github.com/sndrtj/afplot	--
pyimagingmspec	https://github.com/alexandrovteam/pyImagingMSpec	--
wheezy.template	https://bitbucket.org/akorn/wheezy.template	--
pyimzml	https://github.com/alexandrovteam/pyimzML	--
xunit-wrapper	https://github.com/TAMU-CPT/xunit-python-decorator	--
justbackoff	https://github.com/admiralobvious/justbackoff	--
galaxy-parsec	https://github.com/galaxy-iuc/parsec	--
galaxy-ie-helpers	https://github.com/bgruening/galaxy_ie_helpers	--
blastbesties	https://github.com/Adamtaranto/blast-besties	--
flapjack	https://ics.hutton.ac.uk/flapjack	--
mimeo	https://github.com/Adamtaranto/mimeo	--
tinscan	https://github.com/Adamtaranto/TE-insertion-scanner	--
tirmite	https://github.com/Adamtaranto/TIRmite	--
r-argumentcheck	https://github.com/nutterb/ArgumentCheck	--
barrnap-python	https://github.com/nickp60/barrnap-python	--
curlywhirly	https://ics.hutton.ac.uk/curlywhirly	--
fastlmm	https://github.com/MicrosoftGenomics/WarpedLMM	--
ssu-align	http://eddylab.org/software/ssu-align/	--
lorma	https://www.cs.helsinki.fi/u/lmsalmel/LoRMA/	--
r-phangorn	https://github.com/KlausVigo/phangorn	--
loompy	https://github.com/linnarsson-lab/loompy	--
discasm	https://github.com/DISCASM/DISCASM	--
r-genabel	http://www.genabel.org	--
ndex-python	https://github.com/ndexbio/ndex-python	--
dx-cwl	https://github.com/dnanexus/dx-cwl	--
strudel	https://ics.hutton.ac.uk/strudel	--
r-precrec	https://github.com/takayasaito/precrec	--
r-ic10trainingdata	https://CRAN.R-project.org/package=iC10TrainingData	--
shortstack	https://github.com/MikeAxtell/ShortStack	--
r-pamr	https://CRAN.R-project.org/package=pamr	--
perl-file-copy-link	https://metacpan.org/pod/File::Copy::Link	--
polymutt	https://genome.sph.umich.edu/wiki/Polymutt	--
phylopandas	https://github.com/Zsailer/phylopandas	--
fishtaco	https://github.com/borenstein-lab/fishtaco/	--
fastqmetrics	https://github.com/wdecoster/fastqmetrics	--
osra	http://cactus.nci.nih.gov/osra/	--
bioconductor-rchemcpp	https://bioconductor.org/packages/release/bioc/html/Rchemcpp.html	--
bioconductor-genomegraphs	https://bioconductor.org/packages/release/bioc/html/GenomeGraphs.html	--
quicktree	https://github.com/khowe/quicktree	--
perl-net-ftp-recursive	http://metacpan.org/pod/Net::FTP::Recursive	--
bioconductor-birte	https://www.bioconductor.org/packages/release/bioc/html/birte.html	--
lcfit	https://github.com/matsengrp/lcfit	--
perl-test-base	https://github.com/ingydotnet/test-base-pm	--
gotohscan	http://www.bioinf.uni-leipzig.de/	--
compalignp	http://www.biophys.uni-duesseldorf.de/bralibase/	--
bioconductor-flipflop	https://www.bioconductor.org/packages/release/bioc/html/flipflop.html	--
r-haplo.stats	http://www.mayo.edu/research/labs/statistical-genetics-genetic-epidemiology/software	--
r-pinfsc50	https://CRAN.R-project.org/package=pinfsc50	--
r-ggsignif	https://github.com/const-ae/ggsignif	--
consensusfixer	https://github.com/cbg-ethz/ConsensusFixer	--
r-snpassoc	http://www.creal.cat/jrgonzalez/software.htm	--
strainest	https://github.com/compmetagen/strainest	--
shortreadsconnector	https://gatb.inria.fr/software/discosnp/	--
ucsc-getrnapred	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-getrna	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-genepredtobiggenepred	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-chromgraphtobin	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-hgbbidblink	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-mktime	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-maftobigmaf	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-ixixx	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-hubpubliccheck	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-gff3topsl	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-pslrc	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-gmtime	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-hgloadoutjoined	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-genepredtoprot	http://hgdownload.cse.ucsc.edu/admin/exe/	--
pubchempy	https://github.com/mcs07/PubChemPy	--
ucsc-linestora	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-headrest	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-netsplit	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-localtime	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-bamtopsl	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-hgloadnet	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-ldhggene	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-hgsqldump	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-transmappsltogenepred	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-mrnatogene	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-hgtrackdb	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-hgspeciesrna	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-hgfindspec	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-bigmaftomaf	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-pslmappostchain	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-maketablelist	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-lavtoaxt	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-htmlcheck	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-overlapselect	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-fastqstatsandsubsample	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-hgloadout	http://hgdownload.cse.ucsc.edu/admin/exe/	--
fastindep	https://github.com/endrebak/fastindep	--
ucsc-expmatrixtobarchartbed	http://hgdownload.cse.ucsc.edu/admin/exe/	--
isatools	https://github.com/ISA-tools/isa-api	--
ls-gkm	https://github.com/Dongwon-Lee/lsgkm	--
shortreadconnector	https://github.com/GATB/short_read_connector	--
smina	https://sourceforge.net/projects/smina/	--
python-newick	https://github.com/glottobank/python-newick	--
python-mailund-newick	http://www.daimi.au.dk/~mailund/newick.html	--
linkage2allegro	https://github.com/BioTools-Tek/linkage-converter	--
asn2gb	https://www.ncbi.nlm.nih.gov/IEB/ToolBox/C_DOC/lxr/source/doc/asn2gb.txt	--
mockinbird	https://github.com/soedinglab/mockinbird	--
toulligqc	https://github.com/GenomicParisCentre/toulligQC	--
tombo	https://github.com/nanoporetech/tombo	--
ga4ghmongo	https://github.com/Phelimb/ga4gh-mongo	--
perl-try-tiny-retry	https://github.com/dagolden/Try-Tiny-Retry	--
cpinsim	https://github.com/BiancaStoecker/cpinsim	--
scanindel	https://github.com/cauyrd/ScanIndel	--
r-smvar	https://CRAN.R-project.org/package=SMVar	--
r-metarnaseq	https://CRAN.R-project.org/package=metaRNASeq	--
perl-go-perl	http://metacpan.org/pod/go-perl	--
r-icluster	https://CRAN.R-project.org/package=iCluster	--
r-purbayes	https://CRAN.R-project.org/package=PurBayes	--
r-maldirppa	https://CRAN.R-project.org/package=MALDIrppa	--
repenrich	https://github.com/nskvir/RepEnrich	--
seq-seq-pan	https://gitlab.com/chrjan/seq-seq-pan	--
damasker	https://github.com/thegenemyers/DAMASKER	--
perl-moose	http://moose.perl.org/	--
break-point-inspector	https://github.com/hartwigmedical/hmftools/tree/master/break-point-inspector	--
starcode	https://github.com/gui11aume/starcode	--
perl-indirect	http://search.cpan.org/dist/indirect/	--
perl-http-server-simple	https://metacpan.org/pod/HTTP::Server::Simple	--
r-biomark	https://CRAN.R-project.org/package=BioMark	--
fusion-inspector	https://github.com/FusionInspector/FusionInspector	--
gmap-fusion	https://github.com/GMAP-fusion/GMAP-fusion	--
pysnptools	http://research.microsoft.com/en-us/um/redmond/projects/mscompbio/	--
biolite-tools	https://bitbucket.org/caseywdunn/biolite	--
biolite	https://bitbucket.org/caseywdunn/biolite	--
clove	https://github.com/PapenfussLab/clove	--
pythonnet	https://github.com/pythonnet/pythonnet	--
xtail	https://github.com/xryanglab/xtail	--
downpore	https://github.com/jteutenberg/downpore	--
r-adegenet	https://github.com/thibautjombart/adegenet	--
irida-sistr-results	https://github.com/phac-nml/irida-sistr-results	--
perl-text-balanced	http://metacpan.org/pod/Text::Balanced	--
sierrapy	https://github.com/hivdb/sierra-client/tree/master/python	--
fastq-tools	http://homes.cs.washington.edu/~dcjones/fastq-tools/	--
perl-statistics-r	http://search.cpan.org/dist/Statistics-R/	--
perl-moosex-types-path-tiny	https://github.com/moose/MooseX-Types-Path-Tiny	--
perl-moosex-nonmoose	https://github.com/moose/MooseX-NonMoose	--
riboseq-rust	https://lapti.ucc.ie/rust/	--
kodoja	https://github.com/abaizan/kodoja/	--
refseq_masher	https://github.com/phac-nml/refseq_masher	--
kfoots	https://github.com/lamortenera/kfoots	--
bis-snp-utils	https://sourceforge.net/projects/bissnp/	--
epicseg	http://github.com/lamortenera/epicseg	--
perl-extutils-pkgconfig	http://gtk2-perl.sourceforge.net	--
perl-extutils-depends	http://gtk2-perl.sourceforge.net	--
perl-cairo	http://gtk2-perl.sourceforge.net	--
soapdenovo2-gapcloser	http://soap.genomics.org.cn/soapdenovo.html	--
tinysink	https://github.com/mbhall88/tinysink	--
r-canopy	https://github.com/yuchaojiang/Canopy	--
biodiff	https://gitlab.com/LPCDRP/biodiff	--
funnel	https://github.com/ohsu-comp-bio/funnel	--
leptonica	None	--
krakenhll	https://github.com/fbreitwieser/krakenhll	--
bloomfiltertrie	https://github.com/GuillaumeHolley/BloomFilterTrie	--
tesseract	None	--
netcdf-metadata-info	https://github.com/Alanamosse/Netcdf-Metadata-Info/	--
assemblyutility	https://github.com/yechengxi/AssemblyUtility	--
collectl	http://collectl.sourceforge.net/	--
bambamc	https://github.com/gt1/bambamc	--
molpopgen-analysis	https://github.com/molpopgen/analysis	--
perl-mime-base64	http://metacpan.org/pod/MIME::Base64	--
perl-params-coerce	http://metacpan.org/pod/Params::Coerce	--
perl-filedirutil	http://metacpan.org/pod/FileDirUtil	--
perl-json-create	http://metacpan.org/pod/JSON::Create	--
perl-tie-refhash	http://metacpan.org/pod/Tie::RefHash	--
perl-tie-refhash-weak	http://metacpan.org/pod/Tie::RefHash::Weak	--
